user;rule_id;goal;user_type;situation;context;context_nl;item;item_nl;label
student2020-16;304;EnergySaving;Generic;GoingOut;none;none;reminders-reminders;" sends an SMS to the user ""You forgot the lights on, I turned them off""";1
student2020-17;305;EnergySaving;Generic;Generic;fridge-door;If the refrigerator door is open,  ;reminders-reminders;"send the reminder ""Close the fridge door!"" via notification";1
student2020-17;305;EnergySaving;Generic;Generic;none;none;fridge-door;If the refrigerator door is open, ;1
student2020-17;305;EnergySaving;Generic;Generic;none;none;reminders-reminders;"send the reminder ""Close the fridge door!"" via notification";1
student2020-17;306;EnergySaving;Generic;Generic;livingroom-lightlevel;If the light level of the living room is not dark between 6pm and 7am,   ;reminders-reminders;"send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"",";1
student2020-17;306;EnergySaving;Generic;Generic;reminders-reminders;"send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"", ";livingroom-alllight;turn off all lights in the living room;1
student2020-17;306;EnergySaving;Generic;Generic;"livingroom-lightlevel;reminders-reminders";"If the light level of the living room is not dark between 6pm and 7am,   send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"", ";livingroom-alllight;turn off all lights in the living room;1
student2020-17;306;EnergySaving;Generic;Generic;none;none;livingroom-lightlevel;If the light level of the living room is not dark between 6pm and 7am,  ;1
student2020-17;306;EnergySaving;Generic;Generic;none;none;reminders-reminders;"send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"",";1
student2020-17;306;EnergySaving;Generic;Generic;none;none;livingroom-alllight;turn off all lights in the living room;1
student2020-17;307;Generic;Generic;BadWeather;currentweather-outdoorcondition;When the outdoor weather conditions become thunderstorms and  ;currentweather-rainquantity;the amount of rain is more than 40, ;1
student2020-17;307;Generic;Generic;BadWeather;currentweather-rainquantity;the amount of rain is more than 40,  ;alarms-alarms;"send the alert ""Unplug everything and check for flooding!"" via SMS to the user";1
student2020-17;307;Generic;Generic;BadWeather;"currentweather-outdoorcondition;currentweather-rainquantity";When the outdoor weather conditions become thunderstorms and  the amount of rain is more than 40,  ;alarms-alarms;"send the alert ""Unplug everything and check for flooding!"" via SMS to the user";1
student2020-17;307;Generic;Generic;BadWeather;none;none;currentweather-outdoorcondition;When the outdoor weather conditions become thunderstorms and ;1
student2020-17;307;Generic;Generic;BadWeather;none;none;currentweather-rainquantity;the amount of rain is more than 40, ;1
student2020-17;307;Generic;Generic;BadWeather;none;none;alarms-alarms;"send the alert ""Unplug everything and check for flooding!"" via SMS to the user";1
student2020-17;308;Comfort;Generic;Generic;livingroom-lightlevel;if the living room light level is not bright and  ;livingroomlight-state;the living room light status is off, ;1
student2020-17;308;Comfort;Generic;Generic;livingroomlight-state;the living room light status is off,  ;reminders-reminders;"send the reminder ""You left the lights out in the living room!"" by sms to the user, ";1
student2020-17;308;Comfort;Generic;Generic;reminders-reminders;"send the reminder ""You left the lights out in the living room!"" by sms to the user,  ";livingroom-alllight;turn on all the lights in the living room;1
student2020-17;308;Comfort;Generic;Generic;"livingroom-lightlevel;livingroomlight-state";if the living room light level is not bright and  the living room light status is off,  ;reminders-reminders;"send the reminder ""You left the lights out in the living room!"" by sms to the user, ";1
student2020-17;308;Comfort;Generic;Generic;"livingroomlight-state;reminders-reminders";"the living room light status is off,  send the reminder ""You left the lights out in the living room!"" by sms to the user,  ";livingroom-alllight;turn on all the lights in the living room;1
student2020-17;308;Comfort;Generic;Generic;"livingroom-lightlevel;livingroomlight-state;reminders-reminders";"if the living room light level is not bright and  the living room light status is off,  send the reminder ""You left the lights out in the living room!"" by sms to the user,  ";livingroom-alllight;turn on all the lights in the living room;1
student2020-17;308;Comfort;Generic;Generic;none;none;livingroom-lightlevel;if the living room light level is not bright and ;1
student2020-17;308;Comfort;Generic;Generic;none;none;livingroomlight-state;the living room light status is off, ;1
student2020-17;308;Comfort;Generic;Generic;none;none;reminders-reminders;"send the reminder ""You left the lights out in the living room!"" by sms to the user, ";1
student2020-17;308;Comfort;Generic;Generic;none;none;livingroom-alllight;turn on all the lights in the living room;1
student2020-17;309;Safety;Caregiver;Generic;personaldata-age;IF the test user's age is over 65,  ;corridorlightstrip-state;and the corridor light strip status turns off, ;1
student2020-17;309;Safety;Caregiver;Generic;corridorlightstrip-state;and the corridor light strip status turns off,  ;alerts-alerts;turn on the light strip corridor, ;1
student2020-17;309;Safety;Caregiver;Generic;alerts-alerts;turn on the light strip corridor,  ;corridor-alllight;"send the alert by notification ""The light strip in the corridor has gone out, be careful!""";1
student2020-17;309;Safety;Caregiver;Generic;"personaldata-age;corridorlightstrip-state";IF the test user's age is over 65,  and the corridor light strip status turns off,  ;alerts-alerts;turn on the light strip corridor, ;1
student2020-17;309;Safety;Caregiver;Generic;"corridorlightstrip-state;alerts-alerts";and the corridor light strip status turns off,  turn on the light strip corridor,  ;corridor-alllight;"send the alert by notification ""The light strip in the corridor has gone out, be careful!""";1
student2020-17;309;Safety;Caregiver;Generic;"personaldata-age;corridorlightstrip-state;alerts-alerts";IF the test user's age is over 65,  and the corridor light strip status turns off,  turn on the light strip corridor,  ;corridor-alllight;"send the alert by notification ""The light strip in the corridor has gone out, be careful!""";1
student2020-17;309;Safety;Caregiver;Generic;none;none;personaldata-age;IF the test user's age is over 65, ;1
student2020-17;309;Safety;Caregiver;Generic;none;none;corridorlightstrip-state;and the corridor light strip status turns off, ;1
student2020-17;309;Safety;Caregiver;Generic;none;none;alerts-alerts;turn on the light strip corridor, ;1
student2020-17;309;Safety;Caregiver;Generic;none;none;corridor-alllight;"send the alert by notification ""The light strip in the corridor has gone out, be careful!""";1
student2020-18;310;EnergySaving;Generic;Generic;microwave-door;If the microwave door is open,  ;reminders-reminders;send a voice memo that says “The microwave door is open!”;1
student2020-18;310;EnergySaving;Generic;Generic;none;none;microwave-door;If the microwave door is open, ;1
student2020-18;310;EnergySaving;Generic;Generic;none;none;reminders-reminders;send a voice memo that says “The microwave door is open!”;1
student2020-18;311;Safety;Generic;Generic;corridor-smokesensor;If the corridor smoke sensor is not active, ;alarms-alarms;" send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active”,";1
student2020-18;311;Safety;Generic;Generic;alarms-alarms;" send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active”, ";corridor-light strip corridor; turn on the corridor light strips and set the color blue for 10 minutes;1
student2020-18;311;Safety;Generic;Generic;"corridor-smokesensor;alarms-alarms";"If the corridor smoke sensor is not active,  send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active”, ";corridor-light strip corridor; turn on the corridor light strips and set the color blue for 10 minutes;1
student2020-18;311;Safety;Generic;Generic;none;none;corridor-smokesensor;If the corridor smoke sensor is not active,;1
student2020-18;311;Safety;Generic;Generic;none;none;alarms-alarms;" send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active”,";1
student2020-18;311;Safety;Generic;Generic;none;none;corridor-light strip corridor; turn on the corridor light strips and set the color blue for 10 minutes;1
student2020-18;312;Organizing;Generic;BadWeather;currentweather-rain;When it rains and  ;currentweather-outdoorpressure;if the external pressure exceeds 50, ;1
student2020-18;312;Organizing;Generic;BadWeather;currentweather-outdoorpressure;if the external pressure exceeds 50,  ;reminders-reminders;"send a reminder via notification that says ""Avoid going out today!""";1
student2020-18;312;Organizing;Generic;BadWeather;"currentweather-rain;currentweather-outdoorpressure";When it rains and  if the external pressure exceeds 50,  ;reminders-reminders;"send a reminder via notification that says ""Avoid going out today!""";1
student2020-18;312;Organizing;Generic;BadWeather;none;none;currentweather-rain;When it rains and ;1
student2020-18;312;Organizing;Generic;BadWeather;none;none;currentweather-outdoorpressure;if the external pressure exceeds 50, ;1
student2020-18;312;Organizing;Generic;BadWeather;none;none;reminders-reminders;"send a reminder via notification that says ""Avoid going out today!""";1
student2020-18;313;Security;Generic;Generic;entrance-noiselevel;If the noise level at the entrance is greater than 0 and  ;entrancelight-state;if the entrance light is off, ;1
student2020-18;313;Security;Generic;Generic;entrancelight-state;if the entrance light is off,  ;alarms-alarms;"send an alarm via notification with the words ""Noise perceived at the entrance!"", ";1
student2020-18;313;Security;Generic;Generic;alarms-alarms;"send an alarm via notification with the words ""Noise perceived at the entrance!"",  ";entrance-alllight;turn on the entrance light;1
student2020-18;313;Security;Generic;Generic;"entrance-noiselevel;entrancelight-state";If the noise level at the entrance is greater than 0 and  if the entrance light is off,  ;alarms-alarms;"send an alarm via notification with the words ""Noise perceived at the entrance!"", ";1
student2020-18;313;Security;Generic;Generic;"entrancelight-state;alarms-alarms";"if the entrance light is off,  send an alarm via notification with the words ""Noise perceived at the entrance!"",  ";entrance-alllight;turn on the entrance light;1
student2020-18;313;Security;Generic;Generic;"entrance-noiselevel;entrancelight-state;alarms-alarms";"If the noise level at the entrance is greater than 0 and  if the entrance light is off,  send an alarm via notification with the words ""Noise perceived at the entrance!"",  ";entrance-alllight;turn on the entrance light;1
student2020-18;313;Security;Generic;Generic;none;none;entrance-noiselevel;If the noise level at the entrance is greater than 0 and ;1
student2020-18;313;Security;Generic;Generic;none;none;entrancelight-state;if the entrance light is off, ;1
student2020-18;313;Security;Generic;Generic;none;none;alarms-alarms;"send an alarm via notification with the words ""Noise perceived at the entrance!"", ";1
student2020-18;313;Security;Generic;Generic;none;none;entrance-alllight;turn on the entrance light;1
student2020-18;314;Wellbeing;Generic;Generic;sleep-sleepduration;When the user's sleep duration is greater than 600 minutes (10 hours),  ;bedroomportablelight-state;and if the bedroom light is off,;1
student2020-18;314;Wellbeing;Generic;Generic;bedroomportablelight-state;and if the bedroom light is off, ;bedroom-alllight; turn on all the lights in the bedroom, ;1
