user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-3,239,Wellbeing,Generic,Night,bedroom-biorhythmlight,turn on the lights in biorhythm mode. ,alarms-alarms,I ask the user if he is ok and ,1
student2020-12,282,"Health,Wellbeing",Generic,HotSeason,physiological-heartrate,"if the user's heart rate is greater than 90 beats per minute,  ",currentweather-outdoortemperature,When the outdoor temperature is above 28°C and ,1
student2021-08,396,Safety,Generic,Generic,none,none,kitchen-windowsensor,"the kitchen window is closed, ",1
student2020-4,244,Comfort,Generic,Generic,none,none,livingroom-temperaturelevel,"When the room temperature reaches 30 degrees, ",0
domainExpert4,16,Health,Caregiver,Generic,none,none,activity-medicationname,if Trusopt lunch was not taken between 1:03 pm and 2:04 pm,1
student2021-05,384,Wellbeing,Generic,Generic,none,none,bathroom-temperaturelevel," if the temperature exceeds 30°C, ",0
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,livingroom-windowsensor,"the window in the living room is open, ",1
student2020-5,246,EnergySaving,Generic,GoingOut,none,none,alarms-alarms,"send the alert ""I turned off all the lights in the house"".",1
student2019-4,139,EnergySaving,Generic,Generic,none,none,entrance light-state,"If the outside lights are off,",0
student2019-8,159,"Wellbeing, Health",Generic,GoodWeather,physiological-steps;alarms-alarms,"If the application indicates that the number of steps taken today by the user is not greater than 7000 (condition) it sends the alarm ""You did little exercise today. You should take a walk."" once to remind the user that it is better to be physically active and ",kitchen-motion,If no movement in the kitchen by the sensor is recorded (condition) and,0
domainExpert7,53,Wellbeing,Caregiver,Generic,cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours ,home-allwindow,open the windows.,0
student2021-12,419,EnergySaving,Generic,"GoingOut,Working",home-heating,turn off the heating and  ,activity-medicationname,if Ganfort eye drops have not been taken between 8:03 PM and 9:06 PM,0
student2020-11,278,Comfort,Generic,Evening,datetime-localtime;livingroomlight-state,"If it is 5 p.m.  and the light in the living room is off,  ",alarms-alarms,"send me an alarm notification saying ""The light in the living room is still off!"" and ",1
student2021-01,364,"Comfort,Organizing",Generic,Generic,test-user-vocalsentence,"When the user says 'Alexa, make coffee' and  ",activity-medicationname,if Ganfort eye drops have not been taken between 8:03 PM and 9:06 PM,0
applicationExpert4,114,"Health, Wellbeing",Caregiver,Generic,none,none,cognitive-trainingresult,When  Test-user training result becomes  not progressing ,1
student2019-12,184,Organizing,Generic,Generic,none,none,reminders-reminders,send a reminder via notification 'Spent 15 minutes in the bathroom' ,1
domainExpert4,11,Health,Caregiver,Generic,none,none,alarms-alarms,"send two alerts ""Take the evening Provisacor "" by notification ",1
student2021-10,406,"Comfort,Wellbeing",Generic,HotSeason,bedroom-temperature;bedroom-windowsensor,When the bedroom temperature exceeds 27 degrees and  the sensor detects that the windows are closed  ,entrance-biorhythmlight,start the biorhythmic light scene at the entrance,0
applicationExpert4,108,"Health, Wellbeing",Generic,Generic,none,none,datetime-localtime, WHEN  time becomes  15:00 minutes and,1
student2021-12,416,Safety,Generic,Night,none,none,bedroom-changelightstate,turn on the lights in the bedroom,1
student2019-18,214,"Comfort, Wellbeing",Generic,Morning,none,none,activity-wakingup,TRIGGER (CONDITION): If the user has not yet got up between 9 and 9.30  ,1
student2020-22,334,"Comfort,Organizing",Generic,Generic,entrancelight-state," if the entrance light is off,  ",relativeposition-typeofproximity,When the user enters the house and,1
student2019-17,206,Safety,Generic,Generic,alarms-alarms;kitchen-gassensor,"send three notifications to Simone saying 'Turn off the stove!' the gas sensor is activated,  ",test-user-heartrate,When I have a heart rate of 130 beats per minute and ,0
student2019-8,163,EnergySaving,Generic,Generic,none,none,corridor-light strip corridor,the LED strip in the corridor lights up  setting it to a mango tango color.,1
student2020-3,238,EnergySaving,Generic,Generic,kitchen-temperaturelevel;fridge-door,"if the room temperature is higher than 4 degrees and  the fridge door is open,  ",timeinsidearoom-timeinsidekitchen,When the user's time in the kitchen becomes greater than 1 minute and,0
student2019-7,153,Generic,Generic,BadWeather,none,none,alarms-alarms,the system sends three notifications to the user telling him that it is raining and reminding him to close them,1
student2019-8,162,Safety,Family,Night,bedroom-hue color light bedroom,turn on the light of (their) bedroom  setting it to red. ,reminders-reminders,"send the parent (s) three alarms with the text ""Child is not in the bedroom!"" and",1
student2020-7,258,Safety,Generic,Generic,reminders-reminders;microwave-door,"a voice alarm message 'food is burnt!' and   the microwave oven door is closed,  ",kitchen-smokesensor,If the smoke detection sensor in the kitchen is activated and,1
student2021-03,372,"Wellbeing,Health",Generic,Generic,reminders-reminder;bedroom-window,remind me to drink some water close the window and  ,bedroom-temperature,"the room temperature is less than 20 °C, ",1
student2021-03,371,Wellbeing,Generic,Morning,alarms-notificationmode,sound the alarm ,bedroom-changelightstate,turn on the light and ,1
student2020-25,346,Comfort,Generic,Generic,alarms-alarms," send the alarm notification ""Bathroom light is off"" and  ",kitchen-lightlevel,"the kitchen light is off, ",0
applicationExpert4,115,"Health, Wellbeing",Caregiver,Generic,none,none,kitchen-motion,the motion sensor in the kitchen does not detect movement (condition),0
student2020-12,282,"Health,Wellbeing",Generic,HotSeason,reminders-reminders;physiological-heartrate,"it sends three notifications saying ""do not go out for jogging."" if the user's heart rate is greater than 90 beats per minute,  ",currentweather-outdoortemperature,When the outdoor temperature is above 28°C and ,1
student2020-5,247,Organizing,Generic,"BadWeather, GoingOut",reminders-reminders;datetime-localtime,"remind me to take my umbrella. I haven't left the house yet,  ",currentweather-rain,If rain is forecast for today and ,1
student2020-19,317,Safety,Generic,Generic,kitchen-gassensor,if the gas is on  ,kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,datetime-localtime;light-state;livingroom-hue color light living room,"If it's 9pm and  the light in the living room is off,  turn on the blue light and  ",devices-tv,turn on the TV,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,physiological-steps;reminders-reminders,"if test user's daily steps are no more than 1999 between 08:00 and 18:00,  send the alarm ""Your daily step goal has not been reached"" by notification,  ",currentweather-rainquantity," the amount of rain is more than 10,",0
student2021-05,380,EnergySaving,Generic,Generic,none,none,fridge-door,"If the refrigerator door remains open,",1
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,none,none,bedroom-temperature,When the bedroom temperature drops below 21C and ,0
student2020-4,244,Comfort,Generic,Generic,entrancelight-state,"the lights are not on between 4 p.m. and 6 a.m., ",bedroom-lightlevel, if the bedroom lights are off,0
student2020-4,243,Generic,Generic,BadWeather,none,none,greatluminaire-state,"the lights are off, ",1
student2019-11,177,Safety,Generic,Generic,none,none,entrance-doorsensor,If the entrance door sensor detects that it is open and ,1
student2019-15,198,Comfort,Generic,Generic,entrance-motion,"if movement is detected at the entrance, ",entrancelight-state,If the entrance lights are off and ,1
student2021-02,368,Comfort,Generic,Morning,devices-alexa services;bedroomlight-state,"ask Alexa to play music and the bedroom lights are off,  ",test-user-medicine,"If I haven't taken my medicine at 11, ",0
student2021-05,380,EnergySaving,Generic,Generic,reminders-reminders,"send the voice memo ""Close the fridge door"". ",corridorlightstrip-state,"the corridor light is on, ",0
student2021-07,392,EnergySaving,Generic,Generic,none,none,entrance-doorsensor," the front door is closed, ",1
student2020-8,262,Generic,Generic,Generic,none,none,microwave-state,If the microwave oven turns on ,0
applicationExpert4,94,Safety,Caregiver,"ElderlyAlone, Night",none,none,alarms-alarms,"do send  one  alarm ""The elder has been in the bathroom for 20 minutes  he may have fallen""  by sms to caregiver",1
student2019-3,133,Wellbeing,Student,Generic,livingroom-alllight;alarms-alarms,"turn on the lights in the room  send her the message ""Call mum"" and ",cognitive-emotionalstate,If the user is not happy,1
student2021-12,417,Wellbeing,Generic,Generic,currentweather-rain,"if it is not raining outside,  ",bedroom-window,open the windows in the bedroom,1
applicationExpert4,87,Wellbeing,Generic,Evening,none,none,physical-layingdown,if Test-user1 is lying down,0
applicationExpert4,111,"Health, Wellbeing",Generic,GoodWeather,datetime-localtime;datetime-localtime,time  is between 09:30 AND 11:00  time  is between 09:30 AND 11:00  ,entrance-alllight,ACTION: Turn on the entrance and ,0
student2019-5,142,Health,Generic,Generic,none,none,heating system-state,"if the heating system in the house is on, ",0
student2020-21,329,"Wellbeing,Health",Generic,Generic,none,none,livingroomlight-color,"the light in the living room is yellow,",1
student2019-17,206,Safety,Generic,Generic,timeinsidearoom-timeinsidekitchen;kitchen-gassensor,"If the user is inside the kitchen and  the gas sensor is activated,  ",bedroom-hue color light bedroom,turn the bedroom lights red,0
student2021-14,428,Organizing,Generic,Morning,none,none,living room alexa-state,"Alexa is off, ",1
domainExpert9,76,Health,Caregiver,Generic,none,none,reminders-reminders,"do send  one  reminder ""aspirine"" by mail to domainExpert9@email.net",1
student2019-10,171,Wellbeing,Generic,Evening,bedroom-lightlevel,the bedroom light level is high ,devices-alexa services,ask Alexa to play music and,0
student2020-4,240,Generic,Generic,Debug,none,none,corridorlightstrip-state,"the corridor light is on, ",0
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",none,none,personaldata-age,If the user is over 70 years old,1
student2020-25,349,Comfort,Generic,Generic,none,none,reminders-reminders,"send a reminder notification that says ""the light was off.""",1
student2020-19,317,Safety,Generic,Generic,kitchen-gassensor,if the gas is on  ,reminders-reminders,send me a reminder notification to remind me to turn off the stove,1
applicationExpert4,108,"Health, Wellbeing",Generic,Generic,datetime-localtime, WHEN  time becomes  15:00 minutes and ,physiological-steps,Test-user daily footsteps is  less then  1000,1
student2020-12,283,Safety,Generic,Generic,none,none,timeinsidearoom-timeinsidebathroom,If you spend more than two minutes in the bathroom and,0
student2019-7,151,Safety,Generic,Generic,alarms-alarms;all-biorhythmlight;kitchen-gassensor,warns him with three notifications to check that you have turned off the gas the system turns on the house lights intermittently and the kitchen gas sensor is active ,test-user-bodytemperature,When the body temperature is greater than 38 and ,0
applicationExpert4,85,"Health, Wellbeing",Caregiver,Generic,cognitive-trainingtime,Test-user training time becomes  less then  15 minutes ,reminders-reminders,"do send  one  reminder  ""remember to train more"" by sms to elderly",1
student2020-6,253,Organizing,Student,Generic,bedroomportablelight-state,"the lamp light in the bedroom is on,  ",kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,1
student2019-4,139,EnergySaving,Generic,Generic,none,none,test-user-bedinout,"I'm still in bed, ",0
domainExpert4,23,Generic,Caregiver,Debug,greatluminaire-state;datetime-localtime,if  Great Luminaire state is different from  off and time is  13:37 minutes  ,reminders-reminders,"do send  the reminder ""Turn off the great luminarie"" by notification",1
student2019-16,202,"Comfort, Wellbeing",Generic,ColdSeason,none,none,personaldata-age,"the user suffers from memory loss associated with age,",0
student2019-17,208,Comfort,Generic,Generic,none,none,entrance-changelightstate,turn them on for two minutes and,1
student2021-01,363,Security,Generic,Generic,home-alllight;reminders-reminders;entrance-doorsensor," turn on all the lights in the house. send three SMS alarms with text ""INTRUSION IN PROGRESS"" and the front door is open,  ",home-securityintrusion,If there is an intrusion in the house and ,1
